inspector_badge,total_cases,violation_rate,mean_severity,mean_comment_length,n_categories,top_category,n_boroughs,primary_unit,loo_strictness,no_access_rate
3621,999,0.3713713713713714,1.152152152152152,142.36836836836838,24,NO BUILDING PERMIT : CONSTRUCTION,5,BUILDING MARSHAL'S OFFICE,0.3713713713713714,0.21428571428571427
3623,62,1.0,2.0483870967741935,128.80645161290323,3,CONSTRUCTION SAFETY COMPLIANCE ACTIONS : LOW RISE,5,CONSTRUCTION SAFETY COMPLIANCE,1.0,0.0
3624,367,1.0,3.11716621253406,39.043596730245234,1,Date,5,MANHATTAN CONSTRUCTION ENFORCEMENT,1.0,0.0
3625,683,0.2840409956076135,0.6530014641288433,156.3674963396779,27,WORK WITHOUT A PERMIT - OCCUPIED MULTIPLE DWELLING : CONSTRUCTION,5,REAL TIME ENFORCEMENT,0.28404099560761353,0.23233404710920771
3626,97,0.8556701030927835,3.0721649484536084,47.01030927835052,5,Date,5,MANHATTAN CONSTRUCTION ENFORCEMENT,0.8556701030927835,0.0
3628,318,0.1289308176100629,0.31446540880503143,120.69811320754717,12,WORK WITHOUT A PERMIT - OCCUPIED MULTIPLE DWELLING : CONSTRUCTION,5,REAL TIME ENFORCEMENT,0.1289308176100629,0.3953488372093023
3630,423,0.2624113475177305,0.6666666666666666,196.43735224586288,37,Date,5,CONSTRUCTION SAFETY ENFORCMENT,0.2624113475177305,0.0
3631,291,0.21993127147766323,0.5429553264604811,118.11683848797252,32,WORK WITHOUT A PERMIT - OCCUPIED MULTIPLE DWELLING : CONSTRUCTION,5,EMERGENCY RESPONSE TEAM,0.21993127147766323,0.11869436201780416
3632,309,0.10032362459546926,0.21359223300970873,219.66990291262135,30,INSPECTIONS : GENERAL CONTRACTOR : LOW RISE,5,CONSTRUCTION SAFETY ENFORCMENT,0.10032362459546926,0.0
3633,774,0.6963824289405685,1.3630490956072352,147.2325581395349,49,ENFORCEMENT WORK ORDER : INTER-AGENCY REFERRAL,5,EXECUTIVE INSPECTIONS,0.6963824289405685,0.49724095646842426
3635,207,0.961352657004831,3.285024154589372,29.014492753623188,7,Date,4,BRONX CONSTRUCTION ENFORCEMENT,0.961352657004831,0.0
3636,257,0.7276264591439688,1.5214007782101167,96.00389105058366,20,CONSTRUCTION SAFETY COMPLIANCE ACTIONS : LOW RISE,4,CONSTRUCTION SAFETY COMPLIANCE,0.7276264591439688,0.0
3637,1487,0.19300605245460659,0.4156018829858776,133.0383322125084,56,INSPECTIONS : AREA : LOW RISE,5,CONSTRUCTION SAFETY ENFORCMENT,0.19300605245460659,0.0
3638,1431,0.17540181691125087,0.39622641509433965,139.14605171208945,57,INSPECTIONS : AREA : LOW RISE,5,CONSTRUCTION SAFETY ENFORCMENT,0.17540181691125087,0.0006839945280437756
3639,691,0.5803183791606368,1.2286541244573081,279.4848046309696,53,ENFORCEMENT WORK ORDER : INTER-AGENCY REFERRAL,5,BROOKLYN CONSTRUCTION ENFORCEMENT,0.5803183791606368,0.5126279863481229
3641,263,0.4714828897338403,1.532319391634981,88.36501901140684,7,Date,4,BROOKLYN CONSTRUCTION ENFORCEMENT,0.4714828897338403,0.0
3642,187,0.44385026737967914,0.8877005347593583,78.32620320855615,6,ELEVATOR : NOT WORKING : SINGLE DEVICE ON PROPERTY/NO ALTERNATE SERVICE,3,ELEVATOR DIVISION,0.44385026737967914,0.0
3643,80,0.9875,3.975,72.6,3,Date,3,BRONX CONSTRUCTION ENFORCEMENT,0.9875,0.0
3644,57,0.9649122807017544,3.4210526315789473,58.578947368421055,1,Date,4,BRONX CONSTRUCTION ENFORCEMENT,0.9649122807017544,0.0
3645,167,0.9880239520958084,3.089820359281437,29.856287425149702,1,Date,5,MANHATTAN CONSTRUCTION ENFORCEMENT,0.9880239520958084,0.0
3647,142,0.6690140845070423,1.6619718309859155,80.8169014084507,4,Date,5,SPECIAL OPERATIONS,0.6690140845070423,0.5322128851540616
3648,224,0.7455357142857143,2.09375,82.75446428571429,7,Date,5,SPECIAL OPERATIONS,0.7455357142857143,0.40414507772020725
3649,199,0.6180904522613065,1.5477386934673367,79.1356783919598,7,Date,5,SPECIAL OPERATIONS,0.6180904522613065,0.4764044943820225
3651,769,0.3602080624187256,1.035110533159948,114.76462938881664,37,Date,5,EMERGENCY RESPONSE TEAM,0.3602080624187256,0.1825922421948912
3652,62,0.9838709677419355,2.1129032258064515,264.88709677419354,4,CONSTRUCTION SAFETY COMPLIANCE ACTIONS : LOW RISE,4,CONSTRUCTION SAFETY COMPLIANCE,0.9838709677419355,0.0
3653,539,0.04638218923933209,0.10946196660482375,96.36734693877551,41,CONSTRUCTION SAFETY COMPLIANCE ACTIONS : LOW RISE,5,CONSTRUCTION SAFETY ENFORCMENT,0.04638218923933209,0.0
3654,639,0.30672926447574334,0.9123630672926447,141.41001564945228,21,NO BUILDING PERMIT : CONSTRUCTION,5,BUILDING MARSHAL'S OFFICE,0.30672926447574334,0.1414141414141414
3655,470,0.30638297872340425,0.6957446808510638,117.07872340425531,34,ILLEGAL CONVERSION : RESIDENTIAL SPACE,4,QUEENS CONSTRUCTION ENFORCEMENT,0.30638297872340425,0.5327188940092166
3657,645,0.4015503875968992,0.8852713178294573,174.65426356589148,48,ILLEGAL CONVERSION : RESIDENTIAL SPACE,2,QUEENS CONSTRUCTION ENFORCEMENT,0.4015503875968992,0.5098554533508541
3658,1153,0.28534258456201217,0.590633130962706,255.57849089332177,45,SCAFFOLD/SIDEWALK SHED : UNSAFE,4,CONSTRUCTION SAFETY ENFORCMENT,0.28534258456201217,0.0
3659,121,0.49586776859504134,1.322314049586777,105.07438016528926,8,Date,5,SPECIAL OPERATIONS,0.49586776859504134,0.5241635687732342
3660,113,0.7876106194690266,1.7964601769911503,218.38938053097345,12,CONSTRUCTION SAFETY COMPLIANCE ACTIONS : LOW RISE,5,CONSTRUCTION SAFETY COMPLIANCE,0.7876106194690266,0.0
3661,89,0.9550561797752809,2.202247191011236,185.53932584269663,4,CONSTRUCTION SAFETY COMPLIANCE ACTIONS : LOW RISE,5,CONSTRUCTION SAFETY COMPLIANCE,0.9550561797752809,0.0
3663,83,0.42168674698795183,1.0,99.144578313253,8,CONSTRUCTION SAFETY COMPLIANCE ACTIONS : LOW RISE,4,REAL TIME ENFORCEMENT,0.42168674698795183,0.17475728155339806
3664,73,0.9452054794520548,2.0273972602739727,102.28767123287672,3,CONSTRUCTION SAFETY COMPLIANCE ACTIONS : LOW RISE,4,CONSTRUCTION SAFETY COMPLIANCE,0.9452054794520548,0.0
3665,636,0.35377358490566035,1.0518867924528301,71.15408805031447,19,Date,5,PLUMBING DIVISION,0.35377358490566035,0.41409691629955947
3666,162,0.24691358024691357,0.5123456790123457,145.1172839506173,9,WORK WITHOUT A PERMIT - OCCUPIED MULTIPLE DWELLING : CONSTRUCTION,5,REAL TIME ENFORCEMENT,0.24691358024691357,0.2620967741935484
3668,777,0.1981981981981982,0.4195624195624196,197.97425997425998,54,TRACKING COMPLIANCE : AREA : LOW RISE,4,CONSTRUCTION SAFETY ENFORCMENT,0.1981981981981982,0.02706027060270603
3669,723,0.2475795297372061,0.6666666666666666,123.01383125864454,42,ENFORCEMENT WORK ORDER : INTER-AGENCY REFERRAL,4,BRONX CONSTRUCTION ENFORCEMENT,0.2475795297372061,0.2543402777777778
3670,658,0.2933130699088146,0.7340425531914894,182.41489361702128,25,WORK WITHOUT PERMITS WATCH LIST COMPLIANCE : WATCH LIST COMPLIANCE INSPECTION,5,BUILDING MARSHAL'S OFFICE,0.2933130699088146,0.14478527607361963
3671,214,0.1542056074766355,0.3925233644859813,133.7289719626168,11,WORK WITHOUT A PERMIT - OCCUPIED MULTIPLE DWELLING : CONSTRUCTION,4,REAL TIME ENFORCEMENT,0.1542056074766355,0.5091277890466531
3672,105,0.9904761904761905,3.104761904761905,42.32380952380952,1,Date,4,MANHATTAN CONSTRUCTION ENFORCEMENT,0.9904761904761905,0.0
3673,1053,0.42165242165242167,0.8594491927825261,116.61443494776829,22,Date,5,BUILDING MARSHAL'S OFFICE,0.42165242165242167,0.06887532693984307
3675,583,0.6449399656946827,1.3481989708404802,242.8147512864494,47,ENFORCEMENT WORK ORDER : INTER-AGENCY REFERRAL,5,EXECUTIVE INSPECTIONS,0.6449399656946827,0.3365800865800866
3677,1037,0.4522661523625844,1.2410800385728062,149.08389585342334,37,Date,5,EMERGENCY RESPONSE TEAM,0.4522661523625844,0.07183673469387755
3678,1290,0.43643410852713177,1.2395348837209301,317.12015503875966,64,ENFORCEMENT WORK ORDER : CORRESPONDENCE RESPONSE,4,BROOKLYN CONSTRUCTION ENFORCEMENT,0.43643410852713177,0.25199786893979753
3679,1098,0.3205828779599271,0.7358834244080146,134.49726775956285,26,WORK WITHOUT A PERMIT - OCCUPIED MULTIPLE DWELLING : CONSTRUCTION,5,REAL TIME ENFORCEMENT,0.3205828779599271,0.3004836759371221
3680,192,0.7760416666666666,2.0572916666666665,71.203125,5,Date,5,SPECIAL OPERATIONS,0.7760416666666666,0.4987405541561713
3681,1186,0.7689713322091062,1.370151770657673,15.704047217537942,8,ELEVATOR : NOT WORKING : SINGLE DEVICE ON PROPERTY/NO ALTERNATE SERVICE,4,ELEVATOR DIVISION,0.7689713322091062,0.002497918401332223
3682,1330,0.1511278195488722,0.33909774436090223,76.13157894736842,52,INSPECTIONS : AREA : LOW RISE,5,CONSTRUCTION SAFETY ENFORCMENT,0.1511278195488722,0.0
3683,490,0.1673469387755102,0.34285714285714286,246.0,50,Date,3,CONSTRUCTION SAFETY ENFORCMENT,0.1673469387755102,0.0
3684,1006,0.09343936381709742,0.2962226640159046,126.16998011928429,55,ENFORCEMENT WORK ORDER : INTER-AGENCY REFERRAL,3,MANHATTAN CONSTRUCTION ENFORCEMENT,0.09343936381709742,0.1774960380348653
3685,71,1.0,2.1971830985915495,140.11267605633802,3,CONSTRUCTION SAFETY COMPLIANCE ACTIONS : LOW RISE,5,CONSTRUCTION SAFETY COMPLIANCE,1.0,0.0
3686,260,0.29615384615384616,0.5692307692307692,4.915384615384616,5,ELEVATOR : NOT WORKING : SINGLE DEVICE ON PROPERTY/NO ALTERNATE SERVICE,3,ELEVATOR DIVISION,0.29615384615384616,0.003745318352059925
3687,941,0.5345377258235919,1.6801275239107332,111.3336875664187,21,NO BUILDING PERMIT : CONSTRUCTION,3,BUILDING MARSHAL'S OFFICE,0.5345377258235919,0.1135407905803196
3688,533,0.39399624765478425,0.7279549718574109,10.418386491557223,5,ELEVATOR : NOT WORKING : SINGLE DEVICE ON PROPERTY/NO ALTERNATE SERVICE,4,ELEVATOR DIVISION,0.39399624765478425,0.01592920353982301
3689,547,0.26691042047531993,0.8281535648994516,140.84460694698356,16,NO BUILDING PERMIT : CONSTRUCTION,4,BUILDING MARSHAL'S OFFICE,0.26691042047531993,0.21645569620253163
3693,392,0.3086734693877551,0.9107142857142857,153.6530612244898,14,WORK WITHOUT A PERMIT - OCCUPIED MULTIPLE DWELLING : CONSTRUCTION,5,REAL TIME ENFORCEMENT,0.3086734693877551,0.31158238172920066
3695,441,0.7505668934240363,1.3650793650793651,24.38095238095238,4,ELEVATOR : NOT WORKING : SINGLE DEVICE ON PROPERTY/NO ALTERNATE SERVICE,5,ELEVATOR DIVISION,0.7505668934240363,0.0045045045045045045
3696,371,0.14555256064690028,0.3692722371967655,166.21024258760107,35,Date,5,CONSTRUCTION SAFETY ENFORCMENT,0.14555256064690028,0.0
3697,326,0.8251533742331288,1.6503067484662577,220.45705521472394,1,Date,1,SPECIAL OPERATIONS,0.8251533742331288,0.0
3699,420,0.1261904761904762,0.2642857142857143,121.9452380952381,37,TRACKING COMPLIANCE : AREA : LOW RISE,5,CONSTRUCTION SAFETY ENFORCMENT,0.1261904761904762,0.0
3700,568,0.2746478873239437,0.8767605633802817,234.12147887323943,17,NO BUILDING PERMIT : CONSTRUCTION,5,BUILDING MARSHAL'S OFFICE,0.2746478873239437,0.21683673469387754
3701,50,0.96,2.36,230.56,3,CONSTRUCTION SAFETY COMPLIANCE ACTIONS : LOW RISE,4,CONSTRUCTION SAFETY COMPLIANCE,0.96,0.0
3702,153,0.2679738562091503,0.5816993464052288,200.92156862745097,28,CONSTRUCTION SAFETY COMPLIANCE ACTIONS : LOW RISE,4,CONSTRUCTION SAFETY ENFORCMENT,0.2679738562091503,0.0
3703,62,1.0,3.1451612903225805,20.596774193548388,4,Date,5,MANHATTAN CONSTRUCTION ENFORCEMENT,1.0,0.0
3706,408,0.8382352941176471,1.7156862745098038,206.9485294117647,4,Date,3,SPECIAL OPERATIONS,0.8382352941176471,0.0
3707,357,0.7254901960784313,1.4453781512605042,151.72549019607843,38,CURB CUT/DRIVEWAY/CARPORT : ILLEGAL - EXISTING,4,BROOKLYN CONSTRUCTION ENFORCEMENT,0.7254901960784313,0.0
3709,626,0.10383386581469649,0.2971246006389776,163.70607028753994,24,TENANT SAFETY INSPECTION : 72 HR NOTICE COMPLIANCE INSPECTION,4,BUILDING MARSHAL'S OFFICE,0.10383386581469649,0.09482758620689655
3710,485,0.30515463917525776,0.9175257731958762,90.62061855670103,16,Date,5,PLUMBING DIVISION,0.30515463917525776,0.26244343891402716
3712,260,0.06538461538461539,0.07307692307692308,6.1923076923076925,5,ELEVATOR : NOT WORKING : SINGLE DEVICE ON PROPERTY/NO ALTERNATE SERVICE,3,ELEVATOR DIVISION,0.06538461538461539,0.036101083032490974
3714,225,0.18666666666666668,0.4,71.69777777777777,14,Date,5,PLUMBING DIVISION,0.18666666666666668,0.47085201793721976
3715,47,0.0851063829787234,0.1702127659574468,74.93617021276596,4,CONSTRUCTION IN PROGRESS : AFTER HOURS - NO SPECIAL PERMIT/VARIANCE,3,EMERGENCY RESPONSE TEAM,0.0851063829787234,0.04
3716,57,0.9473684210526315,2.491228070175439,136.3859649122807,3,CONSTRUCTION SAFETY COMPLIANCE ACTIONS : LOW RISE,4,CONSTRUCTION SAFETY COMPLIANCE,0.9473684210526315,0.0
3717,251,0.5816733067729084,1.6294820717131475,210.3824701195219,14,LOCAL LAW AUDITS : TRACKING,5,BUILDING MARSHAL'S OFFICE,0.5816733067729084,0.007633587786259542
3718,239,0.7907949790794979,1.5857740585774058,284.32217573221754,3,Date,1,SPECIAL OPERATIONS,0.7907949790794979,0.0
3720,302,0.5165562913907285,0.9271523178807947,11.327814569536423,4,ELEVATOR : NOT WORKING : SINGLE DEVICE ON PROPERTY/NO ALTERNATE SERVICE,3,ELEVATOR DIVISION,0.5165562913907285,0.049079754601226995
3722,387,0.26098191214470284,0.5762273901808785,202.79586563307492,45,Date,5,CONSTRUCTION SAFETY ENFORCMENT,0.26098191214470284,0.0
3723,255,0.796078431372549,1.6549019607843136,284.59215686274507,2,Date,2,SPECIAL OPERATIONS,0.796078431372549,0.0
3724,292,0.4965753424657534,1.4452054794520548,187.94520547945206,29,UNSTABLE BUILDING : SHAKING/VIBRATING - CONSTRUCTION,5,EMERGENCY RESPONSE TEAM,0.4965753424657534,0.07428571428571429
3725,447,0.8411633109619687,1.7628635346756152,201.82997762863533,2,Date,4,SPECIAL OPERATIONS,0.8411633109619687,0.0
3727,266,0.19924812030075187,0.39849624060150374,141.3233082706767,17,SIGN - BUILDING : ILLEGAL,4,SPECIAL OPERATIONS,0.19924812030075187,0.20728291316526612
3730,109,0.5045871559633027,1.0642201834862386,173.70642201834863,11,Date,4,SPECIAL OPERATIONS,0.5045871559633027,0.13178294573643412
3731,115,1.0,2.5217391304347827,82.54782608695652,1,Date,4,FORENSIC ENGINEERING,1.0,0.0
3732,239,0.3723849372384937,1.2719665271966527,147.8828451882845,17,NO BUILDING PERMIT : CONSTRUCTION,4,BUILDING MARSHAL'S OFFICE,0.3723849372384937,0.23952095808383234
3734,86,0.4883720930232558,1.058139534883721,151.15116279069767,9,ILLEGAL USE : RESIDENTIAL SPACE - USED AS BUSINESS,3,SPECIAL OPERATIONS,0.4883720930232558,0.23529411764705882
3735,378,0.15343915343915343,0.49206349206349204,136.61111111111111,43,ENFORCEMENT WORK ORDER : INTER-AGENCY REFERRAL,3,MANHATTAN CONSTRUCTION ENFORCEMENT,0.15343915343915343,0.20717131474103587
3736,79,0.8227848101265823,1.6455696202531647,155.16455696202533,1,Date,1,SPECIAL OPERATIONS,0.8227848101265823,0.0
3737,363,0.7768595041322314,1.556473829201102,161.48760330578511,2,Date,2,SPECIAL OPERATIONS,0.7768595041322314,0.0
3740,199,0.1708542713567839,0.4472361809045226,110.60804020100502,16,INSPECTIONS : AREA : LOW RISE,5,CONSTRUCTION SAFETY ENFORCMENT,0.1708542713567839,0.0
3742,52,0.1346153846153846,0.5192307692307693,153.3846153846154,8,WORK WITHOUT PERMITS WATCH LIST COMPLIANCE : WATCH LIST COMPLIANCE INSPECTION,3,BUILDING MARSHAL'S OFFICE,0.13461538461538464,0.21739130434782608
3743,472,0.7288135593220338,1.4703389830508475,143.26483050847457,3,Date,3,SPECIAL OPERATIONS,0.7288135593220338,0.0
3749,150,0.18666666666666668,0.6533333333333333,132.30666666666667,15,ENFORCEMENT WORK ORDER : CORRESPONDENCE RESPONSE,1,BROOKLYN CONSTRUCTION ENFORCEMENT,0.18666666666666668,0.13736263736263737
3750,83,0.26506024096385544,0.9397590361445783,174.53012048192772,9,NO BUILDING PERMIT : CONSTRUCTION,4,BUILDING MARSHAL'S OFFICE,0.26506024096385544,0.39285714285714285
3751,77,1.0,2.4285714285714284,100.59740259740259,1,Date,4,FORENSIC ENGINEERING,1.0,0.0
3752,74,0.2702702702702703,0.6621621621621622,147.01351351351352,6,WORK WITHOUT A PERMIT - OCCUPIED MULTIPLE DWELLING : CONSTRUCTION,4,REAL TIME ENFORCEMENT,0.2702702702702703,0.32456140350877194
3753,99,0.3838383838383838,0.8686868686868687,109.64646464646465,5,Date,5,BUILDING MARSHAL'S OFFICE,0.3838383838383838,0.0
3758,84,0.2976190476190476,0.7976190476190477,171.33333333333334,8,WORK WITHOUT A PERMIT - OCCUPIED MULTIPLE DWELLING : CONSTRUCTION,2,REAL TIME ENFORCEMENT,0.2976190476190476,0.6046511627906976
3759,141,0.41843971631205673,0.723404255319149,173.10638297872342,21,ENFORCEMENT WORK ORDER : CORRESPONDENCE RESPONSE,1,QUEENS CONSTRUCTION ENFORCEMENT,0.41843971631205673,0.597051597051597
3760,57,0.7368421052631579,2.9473684210526314,197.98245614035088,8,ENFORCEMENT WORK ORDER : CORRESPONDENCE RESPONSE,1,BROOKLYN CONSTRUCTION ENFORCEMENT,0.7368421052631579,0.017241379310344827
3761,151,0.7483443708609272,1.403973509933775,7.9801324503311255,4,ELEVATOR : NOT WORKING : MULTIPLE DEVICES ON PROPERTY,3,ELEVATOR DIVISION,0.7483443708609272,0.01948051948051948
3764,182,0.21428571428571427,0.532967032967033,175.27472527472528,18,INSPECTIONS : AREA : LOW RISE,5,CONSTRUCTION SAFETY ENFORCMENT,0.21428571428571427,0.0
3765,164,0.14634146341463414,0.3780487804878049,155.95731707317074,29,ILLEGAL CONVERSION : RESIDENTIAL SPACE,4,MANHATTAN CONSTRUCTION ENFORCEMENT,0.14634146341463414,0.24786324786324787
3766,85,0.15294117647058825,0.3058823529411765,92.95294117647059,20,CERTIFICATE OF OCCUPANCY : ILLEGAL CHANGE IN USE,1,MANHATTAN CONSTRUCTION ENFORCEMENT,0.15294117647058825,0.34782608695652173
3768,258,0.46511627906976744,0.9806201550387597,182.54651162790697,32,ILLEGAL CONVERSION : RESIDENTIAL SPACE,1,QUEENS CONSTRUCTION ENFORCEMENT,0.46511627906976744,0.4893203883495146
3770,79,0.34177215189873417,0.7088607594936709,197.64556962025316,16,Date,2,CONSTRUCTION SAFETY ENFORCMENT,0.34177215189873417,0.0
3776,98,0.3979591836734694,0.8571428571428571,83.55102040816327,13,Date,5,PLUMBING DIVISION,0.3979591836734694,0.4708994708994709
3784,152,0.27631578947368424,0.6644736842105263,241.76315789473685,33,Date,2,CONSTRUCTION SAFETY ENFORCMENT,0.27631578947368424,0.0
5205,215,0.9953488372093023,3.125581395348837,100.45581395348837,2,Date,5,BROOKLYN CONSTRUCTION ENFORCEMENT,0.9953488372093023,0.0
5211,30,1.0,3.1,89.83333333333333,1,Date,4,QUEENS CONSTRUCTION ENFORCEMENT,1.0,0.0
9,1681,0.9185008923259964,2.8161808447352765,99.17013682331945,13,Date,5,BROOKLYN CONSTRUCTION ENFORCEMENT,0.9185008923259964,0.00047036688617121356
